Unnamed: 0,CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
2726,202726,30.0,0,3,9.0,2,2,3,4.0,1,3.0,3,3.0,0,2,0,1.0,2,23232.0
4123,204123,47.0,1,1,7.0,3,2,4,4.0,3,5.0,1,2.0,0,1,0,3.0,3,28074.0
336,200336,29.0,1,1,14.0,2,2,3,5.0,0,5.0,0,2.0,1,3,1,1.0,1,17119.0
2316,202316,35.0,1,1,8.0,2,2,2,4.0,3,4.0,1,3.0,0,4,1,0.0,3,25274.0
2091,202091,36.0,1,3,6.0,2,2,2,3.0,1,3.0,1,2.0,1,3,1,1.0,2,21201.0
3298,203298,46.0,1,1,14.0,3,1,3,4.0,0,3.0,0,6.0,1,3,1,1.0,1,23155.0
1884,201884,24.0,1,3,6.0,1,1,3,3.0,0,4.0,2,2.0,1,4,0,0.0,1,18202.0
3758,203758,46.0,0,3,9.0,2,1,4,4.0,1,3.0,1,6.0,0,1,1,3.0,2,23832.0
2478,202478,25.0,1,1,7.0,3,2,4,4.0,0,3.0,0,4.0,1,3,1,3.0,1,20971.0
1185,201185,43.0,1,1,21.0,2,2,3,4.0,4,3.0,1,2.0,0,3,1,1.0,0,32603.0
1735,201735,29.0,1,3,8.0,3,2,3,4.0,1,4.0,1,3.0,0,4,1,0.0,2,21644.0
4188,204188,22.0,1,1,10.0,3,2,4,5.0,0,3.0,3,3.0,0,5,1,3.0,1,21908.0
1862,201862,54.0,1,1,11.0,3,2,2,3.0,2,5.0,1,5.0,0,4,1,0.0,4,34406.0
2022,202022,56.0,1,1,15.0,3,2,2,3.0,4,3.0,1,1.0,0,4,0,0.0,0,26103.0
3975,203975,39.0,0,1,36.0,2,1,3,4.0,1,3.0,2,3.0,0,3,1,1.0,2,21084.0
4142,204142,36.0,0,3,7.0,3,0,4,4.0,3,3.0,3,3.0,0,5,1,1.0,3,27467.0
2659,202659,42.0,1,3,13.0,2,1,4,4.0,3,3.0,2,5.0,1,2,0,2.0,3,32269.0
1608,201608,25.0,1,3,34.0,2,2,2,4.0,1,3.0,1,3.0,0,4,1,1.0,2,23639.0
2265,202265,37.0,1,3,16.0,2,1,2,4.0,1,3.0,1,3.0,1,4,1,1.0,2,21694.0
597,200597,42.0,1,1,6.0,2,1,2,4.0,1,3.0,0,1.0,1,3,0,1.0,2,21062.0
2309,202309,42.0,1,3,10.0,3,2,2,3.0,1,5.0,2,1.0,0,5,1,0.0,2,20155.0
1637,201637,30.0,1,3,11.0,2,1,2,3.0,3,3.0,1,3.0,0,4,1,1.0,3,24419.0
3133,203133,21.0,1,1,11.0,1,2,3,4.0,0,5.0,3,3.0,0,3,1,2.0,1,21651.0
459,200459,41.0,0,1,8.0,2,1,3,4.0,1,3.0,3,3.0,1,2,0,0.0,2,21811.0
4371,204371,19.0,0,3,12.0,3,2,4,4.0,0,4.0,2,3.0,1,4,1,1.0,1,20556.0
1820,201820,42.0,1,2,8.0,1,2,2,3.0,0,3.0,1,1.0,1,4,1,1.0,1,17696.0
3849,203849,32.0,0,1,17.0,3,1,3,4.0,3,3.0,1,6.0,0,1,1,2.0,3,29709.0
829,200829,33.0,1,3,15.0,3,1,3,3.0,1,5.0,3,1.0,1,3,0,1.0,2,23224.0
601,200601,40.0,0,1,22.0,3,2,2,4.0,1,3.0,2,7.0,0,5,1,1.0,2,20094.0
2060,202060,33.0,1,1,13.0,3,2,2,3.0,3,3.0,1,1.0,0,4,1,0.0,3,26691.0
1925,201925,33.0,1,1,6.0,3,1,3,1.0,4,3.0,1,5.0,0,1,1,0.0,0,31184.0
4342,204342,48.0,1,1,9.0,3,1,4,4.0,1,3.0,1,7.0,0,1,0,1.0,2,23748.0
2392,202392,44.0,1,3,15.0,2,2,3,4.0,0,5.0,1,4.0,0,1,1,2.0,1,34190.0
1110,201110,35.0,1,1,8.0,2,1,3,3.0,0,5.0,1,2.0,1,1,1,1.0,1,17074.0
81,200081,35.0,1,1,6.0,3,2,1,4.0,0,3.0,2,2.0,0,4,1,0.0,1,17859.0
1290,201290,34.0,0,1,15.0,2,2,3,3.0,1,5.0,1,5.0,0,3,0,1.0,2,20346.0
3980,203980,37.0,0,1,18.0,2,2,4,5.0,1,4.0,3,3.0,0,4,1,2.0,2,25177.0
2784,202784,38.0,1,1,12.0,3,2,4,4.0,1,3.0,1,2.0,0,3,0,1.0,2,25025.0
2509,202509,56.0,1,1,15.0,3,1,3,4.0,4,3.0,1,4.0,1,3,0,2.0,0,33434.0
2380,202380,23.0,0,3,7.0,2,1,2,3.0,0,4.0,2,2.0,1,5,1,1.0,1,16223.0
4458,204458,48.0,0,3,10.0,3,1,3,4.0,4,3.0,1,2.0,1,5,1,1.0,0,32448.0
2371,202371,48.0,0,3,30.0,2,2,3,5.0,0,3.0,2,2.0,1,1,1,2.0,1,17559.0
2483,202483,34.0,0,3,7.0,2,1,3,3.0,1,5.0,0,4.0,0,3,1,1.0,2,24054.0
1458,201458,35.0,1,1,6.0,2,1,3,5.0,0,3.0,1,2.0,0,3,0,1.0,1,17977.0
3959,203959,42.0,1,1,19.0,1,1,3,4.0,2,3.0,1,3.0,0,4,1,2.0,4,38223.0
3582,203582,51.0,0,1,27.0,3,2,3,4.0,4,3.0,1,4.0,1,4,1,2.0,0,29923.0
2525,202525,36.0,1,1,7.0,3,2,2,5.0,0,3.0,3,3.0,0,4,1,1.0,1,21537.0
862,200862,44.0,0,1,23.0,2,2,3,5.0,0,3.0,2,3.0,0,4,1,0.0,1,17290.0
2019,202019,34.0,1,1,14.0,3,1,3,3.0,1,3.0,2,4.0,0,4,0,1.0,2,21142.0
1428,201428,32.0,1,3,6.0,3,2,3,4.0,0,4.0,1,1.0,0,1,0,2.0,1,17269.0
408,200408,52.0,1,1,10.0,2,1,1,3.0,4,3.0,0,3.0,0,5,1,0.0,0,31555.0
4627,204627,46.0,1,1,7.0,3,1,4,4.0,0,3.0,1,5.0,0,5,1,1.0,1,20948.0
766,200766,50.0,1,1,8.0,3,2,3,3.0,2,3.0,0,3.0,1,2,1,1.0,4,34237.0
3198,203198,34.0,0,3,15.0,2,1,3,5.0,0,3.0,2,2.0,0,2,1,2.0,1,21020.0
4213,204213,52.0,1,1,9.0,3,2,3,6.0,1,4.0,1,7.0,0,1,0,2.0,2,24160.0
1034,201034,45.0,1,1,26.0,3,2,3,5.0,3,5.0,1,3.0,1,3,0,0.0,3,25851.0
429,200429,46.0,1,1,8.0,2,2,2,3.0,4,3.0,0,7.0,0,5,0,0.0,0,32861.0
1372,201372,39.0,1,1,15.0,3,2,2,3.0,1,5.0,1,2.0,0,4,1,0.0,2,20151.0
1373,201373,38.0,0,1,14.0,3,1,2,4.0,1,4.0,1,2.0,1,1,1,0.0,2,17133.0
3027,203027,35.0,1,3,15.0,2,1,4,4.0,1,5.0,0,7.0,0,2,1,1.0,2,25178.0
2676,202676,60.0,1,2,13.0,3,2,3,4.0,0,3.0,0,2.0,0,4,1,1.0,1,20945.0
1542,201542,31.0,1,1,6.0,3,2,2,3.0,0,4.0,2,2.0,0,3,1,0.0,1,17501.0
4443,204443,39.0,1,1,7.0,2,0,3,2.0,1,3.0,3,2.0,0,1,0,1.0,2,26303.0
1435,201435,44.0,1,1,6.0,3,2,2,3.0,0,3.0,2,7.0,1,4,0,1.0,1,17436.0
4004,204004,41.0,0,1,7.0,2,2,4,5.0,4,4.0,1,3.0,0,1,1,2.0,0,32181.0
2293,202293,29.0,0,1,16.0,2,1,3,3.0,0,4.0,1,1.0,0,5,0,0.0,1,18291.0
2605,202605,28.0,0,1,16.0,3,2,3,4.0,0,4.0,1,8.0,0,3,0,1.0,1,20702.0
1069,201069,28.0,1,1,6.0,2,2,3,4.0,0,3.0,1,2.0,0,4,0,1.0,1,16563.0
3076,203076,43.0,0,1,9.0,3,2,3,4.0,0,3.0,2,7.0,1,2,0,2.0,1,21193.0
1818,201818,42.0,1,1,29.0,2,1,2,3.0,4,3.0,2,3.0,0,3,0,0.0,0,30992.0
4592,204592,49.0,1,1,27.0,3,2,3,4.0,0,3.0,1,6.0,0,1,1,1.0,1,20937.0
2452,202452,39.0,0,1,30.0,2,2,3,5.0,3,3.0,3,2.0,0,3,0,1.0,3,28204.0
464,200464,37.0,1,1,6.0,1,1,2,3.0,3,3.0,3,5.0,0,5,1,1.0,3,22491.0
2167,202167,29.0,0,3,26.0,1,1,2,3.0,0,3.0,1,2.0,0,3,0,1.0,1,17157.0
3481,203481,46.0,1,1,36.0,1,2,3,4.0,3,3.0,0,6.0,1,5,1,1.0,3,28058.0
3282,203282,43.0,0,3,19.0,2,2,3,4.0,4,5.0,2,2.0,1,5,1,2.0,0,32436.0
1103,201103,48.0,1,3,22.0,2,1,3,3.0,1,3.0,1,1.0,0,4,1,0.0,2,21439.0
4456,204456,39.0,1,1,7.0,2,0,3,4.0,3,3.0,3,6.0,1,1,0,2.0,3,26539.0
717,200717,27.0,1,1,22.0,1,1,2,3.0,0,4.0,0,1.0,0,2,1,0.0,1,17811.0
3590,203590,35.0,0,1,17.0,2,2,3,2.0,1,3.0,1,3.0,0,4,1,1.0,2,23402.0
819,200819,28.0,1,1,8.0,2,2,3,4.0,0,4.0,0,1.0,0,2,0,2.0,1,18201.0
3754,203754,59.0,0,1,22.0,2,2,3,4.0,4,3.0,1,4.0,1,1,1,1.0,0,34465.0
1894,201894,57.0,1,3,35.0,3,2,2,4.0,4,3.0,1,4.0,0,3,1,0.0,0,29118.0
784,200784,38.0,1,1,23.0,2,1,3,4.0,3,3.0,0,1.0,0,2,0,2.0,3,23823.0
1147,201147,49.0,1,1,31.0,2,1,2,3.0,0,5.0,1,2.0,0,3,0,0.0,1,18211.0
1688,201688,45.0,0,3,12.0,3,0,2,4.0,3,3.0,3,7.0,0,4,1,0.0,3,23865.0
1405,201405,31.0,0,1,16.0,3,1,2,3.0,3,3.0,1,5.0,0,1,1,1.0,3,26031.0
2412,202412,36.0,1,3,16.0,3,2,2,4.0,3,5.0,1,1.0,0,5,0,0.0,3,22094.0
1840,201840,21.0,1,3,18.0,2,1,2,1.0,0,4.0,2,2.0,0,5,0,1.0,1,17716.0
2719,202719,38.0,0,1,7.0,3,1,2,4.0,3,3.0,1,4.0,1,3,0,1.0,3,32281.0
3616,203616,30.0,1,3,17.0,3,2,3,5.0,1,3.0,3,2.0,0,4,1,1.0,2,24547.0
4794,204794,33.0,0,1,20.0,2,1,4,5.0,0,4.0,1,3.0,0,5,1,1.0,1,21421.0
589,200589,29.0,1,1,6.0,2,1,2,4.0,0,5.0,0,2.0,1,2,0,0.0,1,17319.0
3983,203983,37.0,1,1,16.0,3,2,4,5.0,0,3.0,1,2.0,1,1,1,3.0,1,22066.0
4080,204080,42.0,1,1,21.0,2,2,3,4.0,0,3.0,1,6.0,0,4,1,2.0,1,21129.0
1716,201716,33.0,1,1,11.0,2,1,3,4.0,0,3.0,1,2.0,0,1,0,0.0,1,17911.0
3527,203527,41.0,1,1,16.0,2,2,3,4.0,0,5.0,2,5.0,0,1,1,2.0,1,20696.0
1800,201800,43.0,0,1,16.0,2,1,2,4.0,1,3.0,1,2.0,0,3,1,0.0,2,20257.0
2396,202396,43.0,0,1,8.0,2,2,3,3.0,0,3.0,1,7.0,1,3,0,0.0,1,25231.0
2020,202020,23.0,1,1,15.0,3,2,2,3.0,0,5.0,1,2.0,0,3,1,0.0,1,17500.0
654,200654,39.0,1,2,8.0,2,1,2,4.0,1,3.0,0,1.0,0,3,0,0.0,2,20204.0
149,200149,19.0,1,1,9.0,3,1,3,3.0,0,4.0,2,2.0,0,3,1,2.0,1,16483.0
2946,202946,54.0,1,3,7.0,3,0,3,4.0,1,5.0,3,2.0,0,2,1,2.0,2,27059.0
1946,201946,24.0,1,1,23.0,2,2,3,4.0,0,4.0,1,2.0,0,3,1,1.0,1,17127.0
3687,203687,46.0,1,2,11.0,2,1,3,6.0,3,3.0,1,6.0,0,1,1,2.0,3,28434.0
3753,203753,27.0,1,3,17.0,3,2,3,4.0,1,3.0,3,3.0,0,1,0,1.0,2,23362.0
3870,203870,33.0,1,1,36.0,2,1,3,5.0,0,4.0,3,3.0,0,3,1,1.0,1,21515.0
870,200870,35.0,1,3,23.0,2,2,3,3.0,1,5.0,0,4.0,1,3,1,1.0,2,23966.0
2516,202516,32.0,1,1,7.0,3,2,3,4.0,0,4.0,2,3.0,0,3,0,1.0,1,21179.0
1616,201616,30.0,1,1,8.0,3,2,2,4.0,0,3.0,2,1.0,0,4,0,0.0,1,17720.0
3291,203291,35.0,0,1,7.0,3,2,4,5.0,1,5.0,3,2.0,0,2,1,3.0,2,24021.0
2023,202023,40.0,1,1,8.0,3,1,2,4.0,0,3.0,2,1.0,1,3,0,0.0,1,17342.0
2778,202778,46.0,1,1,15.0,2,2,4,4.0,1,3.0,0,2.0,0,3,1,1.0,2,22375.0
4305,204305,41.0,1,1,9.0,3,1,4,5.0,1,3.0,1,8.0,0,5,1,2.0,2,22126.0
972,200972,18.0,0,1,6.0,2,1,3,3.0,0,3.0,2,2.0,0,5,1,1.0,1,16611.0
3894,203894,36.0,1,2,33.0,2,0,3,4.0,3,3.0,3,3.0,1,1,1,1.0,3,27515.0
2124,202124,39.0,1,2,8.0,2,1,2,4.0,1,3.0,1,1.0,0,3,1,0.0,2,20204.0
950,200950,31.0,0,3,8.0,2,1,2,3.0,3,3.0,1,2.0,1,1,1,0.0,3,24852.0
406,200406,52.0,1,1,9.0,3,2,2,4.0,3,3.0,0,3.0,1,2,0,0.0,3,22969.0
4328,204328,25.0,1,3,7.0,1,1,4,4.0,0,4.0,3,3.0,1,4,0,1.0,1,21880.0
4793,204793,61.0,1,3,14.0,3,2,3,2.0,1,3.0,1,2.0,1,5,0,1.0,2,23898.0
4032,204032,37.0,1,1,10.0,2,1,3,4.0,0,3.0,1,7.0,0,1,0,2.0,1,21513.0
745,200745,55.0,0,1,24.0,3,2,3,3.0,1,4.0,0,4.0,1,5,1,2.0,2,21385.0
4208,204208,38.0,0,1,16.0,3,2,3,4.0,0,3.0,1,3.0,1,1,0,2.0,1,21004.0
39,200039,33.0,0,3,6.0,2,1,2,2.0,1,5.0,0,3.0,0,3,1,0.0,2,20376.0
2466,202466,35.0,1,1,14.0,2,1,3,4.0,3,4.0,2,2.0,0,3,1,1.0,3,30672.0
1849,201849,55.0,1,1,8.0,2,1,3,3.0,4,3.0,2,3.0,1,5,0,0.0,0,31659.0
4508,204508,30.0,1,1,30.0,2,2,3,2.0,0,3.0,1,3.0,0,1,1,2.0,1,21378.0
1656,201656,40.0,1,1,10.0,3,1,2,3.0,2,3.0,1,2.0,0,5,1,1.0,4,34033.0
2538,202538,33.0,1,3,13.0,3,2,3,4.0,1,3.0,3,3.0,0,5,1,1.0,2,23688.0
1392,201392,35.0,1,3,13.0,2,1,2,3.0,1,3.0,1,2.0,1,4,1,1.0,2,20204.0
3435,203435,33.0,1,3,9.0,3,2,3,4.0,1,4.0,0,2.0,1,1,0,2.0,2,22756.0
4461,204461,43.0,0,1,26.0,3,2,3,2.0,0,3.0,1,8.0,1,3,0,1.0,1,21437.0
2581,202581,40.0,1,3,11.0,2,1,3,5.0,1,3.0,0,6.0,0,5,1,1.0,2,24580.0
486,200486,37.0,1,3,8.0,3,2,3,3.0,1,3.0,0,5.0,1,3,0,1.0,2,24602.0
3440,203440,28.0,1,3,17.0,3,1,4,5.0,1,3.0,0,3.0,1,3,1,3.0,2,24447.0
3329,203329,26.0,1,3,17.0,2,2,3,4.0,1,3.0,3,2.0,0,2,0,2.0,2,23628.0
297,200297,35.0,1,3,22.0,3,2,3,3.0,3,4.0,0,1.0,0,2,1,2.0,3,23020.0
1301,201301,58.0,0,3,8.0,3,2,2,3.0,4,4.0,1,5.0,0,4,1,0.0,0,17705.0
2299,202299,33.0,1,3,15.0,3,1,3,3.0,1,5.0,3,1.0,1,3,0,0.0,2,23224.0
1164,201164,40.0,1,1,22.0,2,1,2,3.0,3,3.0,3,7.0,1,4,1,0.0,3,22945.0
545,200545,30.0,1,3,33.0,3,2,2,3.0,1,3.0,1,1.0,0,3,1,0.0,2,20304.0
1101,201101,32.0,1,1,11.0,2,1,3,4.0,1,4.0,1,4.0,0,3,1,0.0,2,20878.0
2848,202848,29.0,1,1,24.0,3,2,4,4.0,1,5.0,1,3.0,0,2,0,1.0,2,23236.0
3923,203923,37.0,1,1,34.0,3,2,4,4.0,1,3.0,1,8.0,0,3,0,1.0,2,23915.0
4269,204269,27.0,1,3,7.0,2,2,3,4.0,1,3.0,1,3.0,0,5,0,2.0,2,23974.0
3987,203987,33.0,1,1,7.0,2,2,4,4.0,1,4.0,1,3.0,0,3,1,1.0,2,24898.0
1274,201274,31.0,1,3,35.0,3,1,3,4.0,1,3.0,1,2.0,0,3,1,0.0,2,20468.0
2767,202767,29.0,1,1,9.0,3,2,3,6.0,0,3.0,0,7.0,1,3,1,1.0,1,22142.0
3951,203951,36.0,1,3,9.0,3,1,4,4.0,0,3.0,1,3.0,0,1,1,3.0,1,20692.0
1634,201634,27.0,0,1,9.0,3,2,3,4.0,0,3.0,1,2.0,1,1,0,2.0,1,17566.0
531,200531,32.0,1,1,9.0,2,0,2,3.0,3,3.0,3,4.0,0,2,1,1.0,3,26159.0
3778,203778,28.0,0,1,22.0,2,1,4,5.0,0,5.0,1,2.0,0,4,1,1.0,1,23452.0
2953,202953,34.0,0,1,13.0,2,2,2,4.0,1,3.0,1,5.0,0,5,1,1.0,2,26403.0
329,200329,47.0,1,1,11.0,2,2,2,3.0,2,3.0,0,5.0,0,2,0,1.0,4,33300.0
3526,203526,24.0,1,1,27.0,2,2,4,4.0,1,3.0,2,2.0,0,4,1,3.0,2,20950.0
3279,203279,36.0,1,2,15.0,1,2,4,4.0,0,3.0,3,3.0,0,5,0,2.0,1,23001.0
4872,204872,35.0,0,1,24.0,1,2,3,5.0,0,3.0,1,2.0,1,5,1,2.0,1,27178.0
3086,203086,39.0,1,3,16.0,3,2,4,5.0,0,4.0,0,2.0,0,4,0,1.0,1,21577.0
550,200550,23.0,1,1,15.0,3,2,2,3.0,0,5.0,0,2.0,0,3,0,1.0,1,17500.0
3973,203973,38.0,1,1,7.0,2,2,3,5.0,1,3.0,1,3.0,0,5,0,1.0,2,24671.0
1433,201433,25.0,1,3,14.0,2,1,2,3.0,1,3.0,1,1.0,1,1,1,1.0,2,19907.0
490,200490,38.0,1,1,6.0,2,1,2,3.0,0,5.0,2,4.0,0,2,1,1.0,1,17619.0
4826,204826,27.0,1,1,14.0,3,1,3,5.0,3,5.0,1,2.0,1,4,1,2.0,3,21553.0
1810,201810,37.0,1,1,11.0,3,2,3,3.0,1,3.0,1,1.0,0,3,1,2.0,2,21347.0
1263,201263,42.0,1,1,18.0,3,2,2,3.0,0,4.0,1,1.0,0,1,1,1.0,1,17766.0
668,200668,28.0,1,1,15.0,3,1,3,3.0,0,3.0,1,6.0,0,3,1,1.0,1,17377.0
3009,203009,24.0,1,1,17.0,3,2,4,3.0,0,3.0,3,3.0,0,2,1,2.0,1,22183.0
314,200314,39.0,1,1,16.0,3,2,2,3.0,4,5.0,0,2.0,1,3,1,1.0,0,32068.0
4125,204125,31.0,0,1,7.0,2,2,3,5.0,3,3.0,3,3.0,0,5,1,2.0,3,27152.0
3883,203883,37.0,1,3,10.0,3,1,4,5.0,3,3.0,1,2.0,0,3,1,1.0,3,26322.0
420,200420,29.0,1,1,9.0,3,2,3,4.0,3,3.0,0,2.0,0,2,1,2.0,3,26935.0
3079,203079,36.0,1,1,16.0,2,1,4,5.0,3,3.0,0,3.0,1,4,1,2.0,3,29363.0
759,200759,45.0,1,2,30.0,3,2,2,3.0,0,4.0,2,2.0,0,4,0,0.0,1,17177.0
4139,204139,60.0,1,1,10.0,2,2,4,5.0,0,3.0,1,5.0,0,3,0,1.0,1,20855.0
4629,204629,34.0,0,1,7.0,2,1,3,2.0,1,4.0,1,3.0,1,3,1,1.0,2,24166.0
4286,204286,36.0,1,1,16.0,2,2,4,5.0,1,4.0,3,2.0,0,1,0,2.0,2,25218.0
1379,201379,27.0,0,2,28.0,2,1,2,4.0,0,4.0,1,2.0,0,1,1,0.0,1,17863.0
2815,202815,30.0,1,1,30.0,2,2,3,4.0,0,3.0,2,2.0,0,3,1,1.0,1,20879.0
3034,203034,34.0,1,1,14.0,3,2,3,4.0,3,3.0,0,2.0,0,4,0,1.0,3,30369.0
2526,202526,56.0,1,3,7.0,2,2,4,4.0,3,3.0,0,5.0,0,2,0,2.0,3,28917.0
4593,204593,32.0,0,3,27.0,3,1,3,4.0,1,3.0,1,3.0,0,1,1,2.0,2,25610.0
4575,204575,44.0,1,1,15.0,2,1,3,4.0,1,4.0,1,6.0,0,3,1,1.0,2,23443.0
1877,201877,45.0,1,1,16.0,2,2,3,3.0,0,3.0,1,4.0,0,5,0,2.0,1,17654.0
3429,203429,32.0,1,1,29.0,3,2,4,4.0,1,3.0,0,3.0,1,5,1,1.0,2,24857.0
4049,204049,37.0,1,1,13.0,3,2,3,4.0,1,4.0,1,8.0,0,4,0,2.0,2,23619.0
1523,201523,35.0,0,1,17.0,3,2,3,4.0,3,5.0,1,3.0,1,5,1,2.0,3,24884.0
1166,201166,48.0,0,1,10.0,3,2,2,4.0,4,3.0,1,3.0,0,5,1,1.0,0,30202.0
2958,202958,34.0,0,1,10.0,2,2,4,4.0,0,5.0,3,3.0,1,5,1,3.0,1,22026.0
1570,201570,37.0,1,2,12.0,2,2,3,3.0,0,5.0,1,5.0,1,1,0,2.0,1,17073.0
415,200415,34.0,0,3,12.0,3,1,2,5.0,0,3.0,1,1.0,0,4,1,1.0,1,17351.0
3538,203538,41.0,1,3,16.0,3,2,3,4.0,1,5.0,1,2.0,0,3,1,2.0,2,24151.0
513,200513,20.0,1,1,16.0,3,2,2,3.0,0,3.0,2,2.0,1,5,0,0.0,1,16009.0
1994,201994,34.0,1,1,15.0,3,0,2,4.0,3,4.0,3,2.0,0,1,1,0.0,3,23621.0
1685,201685,41.0,1,3,12.0,2,1,3,3.0,3,3.0,2,4.0,1,1,0,0.0,3,28591.0
1604,201604,26.0,1,2,31.0,2,1,3,3.0,0,3.0,1,2.0,0,4,1,1.0,1,17942.0
1495,201495,53.0,1,1,11.0,2,1,2,3.0,2,3.0,1,5.0,0,4,1,0.0,4,34094.0
2319,202319,43.0,1,3,15.0,3,1,2,5.0,1,3.0,2,1.0,0,1,0,0.0,2,20346.0
1773,201773,31.0,1,3,13.0,1,2,3,1.0,1,3.0,1,5.0,0,1,1,1.0,2,21929.0
1848,201848,34.0,0,3,25.0,3,2,3,1.0,1,3.0,2,1.0,1,1,0,0.0,2,20304.0
2746,202746,29.0,1,1,23.0,3,2,4,3.0,1,5.0,3,2.0,0,5,0,3.0,2,24339.0
2603,202603,35.0,0,3,9.0,3,1,4,4.0,0,3.0,0,8.0,0,5,1,3.0,1,20909.0
1552,201552,55.0,1,3,6.0,2,2,3,3.0,3,3.0,1,4.0,0,1,0,2.0,3,25239.0
1912,201912,36.0,0,3,16.0,3,2,2,3.0,3,3.0,3,2.0,0,1,1,1.0,3,24980.0
2929,202929,28.0,1,1,13.0,3,1,4,5.0,0,3.0,1,2.0,0,2,1,2.0,1,20865.0
3445,203445,38.0,1,1,18.0,3,1,4,4.0,0,3.0,3,6.0,0,3,0,2.0,1,22307.0
3640,203640,42.0,1,3,30.0,2,2,4,4.0,3,3.0,3,5.0,1,3,0,3.0,3,25760.0
1887,201887,40.0,1,3,8.0,2,1,3,3.0,2,3.0,1,1.0,0,3,1,0.0,4,33041.0
4646,204646,31.0,0,1,12.0,3,1,3,4.0,0,4.0,2,2.0,0,3,0,1.0,1,21100.0
4835,204835,29.0,1,1,15.0,2,1,3,5.0,0,4.0,2,3.0,0,4,0,2.0,1,20832.0
2857,202857,43.0,0,1,35.0,1,1,3,5.0,1,3.0,0,2.0,0,3,0,1.0,2,23201.0
4098,204098,54.0,1,1,20.0,3,1,3,2.0,1,5.0,1,3.0,0,1,1,1.0,2,23128.0
4267,204267,38.0,1,1,13.0,3,2,3,2.0,1,5.0,1,6.0,1,3,1,2.0,2,24652.0
2644,202644,28.0,0,1,7.0,1,2,3,5.0,1,5.0,0,7.0,0,3,0,2.0,2,22976.0
3877,203877,26.0,1,3,15.0,2,1,3,4.0,1,3.0,1,2.0,1,1,1,2.0,2,23585.0
3515,203515,50.0,1,1,10.0,3,1,3,5.0,1,5.0,0,6.0,0,3,1,2.0,2,23467.0
437,200437,30.0,1,3,13.0,3,2,2,3.0,0,4.0,2,1.0,0,2,1,0.0,1,17983.0
4522,204522,56.0,1,3,9.0,3,2,3,4.0,1,3.0,3,6.0,0,1,1,1.0,2,23838.0
2539,202539,55.0,1,1,9.0,1,1,3,4.0,3,3.0,0,2.0,0,4,1,1.0,3,32227.0
3106,203106,21.0,1,3,9.0,3,1,3,5.0,0,3.0,2,3.0,0,4,0,2.0,1,20722.0
3275,203275,32.0,0,1,22.0,3,2,4,4.0,0,3.0,0,3.0,0,4,1,3.0,1,21288.0
2113,202113,42.0,1,1,9.0,2,1,3,1.0,1,3.0,1,3.0,1,5,1,0.0,2,20231.0
3843,203843,44.0,1,1,18.0,2,2,2,4.0,3,3.0,1,3.0,0,1,1,1.0,3,26188.0
2592,202592,42.0,1,1,16.0,2,2,4,4.0,0,5.0,0,4.0,0,2,0,3.0,1,20916.0
585,200585,23.0,1,1,12.0,2,2,3,1.0,0,5.0,0,2.0,1,3,1,2.0,1,16601.0
1136,201136,28.0,1,1,30.0,3,2,2,3.0,0,4.0,1,2.0,1,1,0,0.0,1,17408.0
3498,203498,50.0,1,1,14.0,2,2,3,4.0,3,4.0,1,5.0,0,4,0,2.0,3,29144.0
1833,201833,33.0,1,3,11.0,3,1,2,3.0,0,3.0,2,2.0,1,1,0,1.0,1,17851.0
1336,201336,55.0,1,1,8.0,1,2,3,4.0,0,3.0,1,1.0,0,5,0,0.0,1,17662.0
1107,201107,38.0,0,2,16.0,2,2,3,3.0,1,3.0,1,4.0,0,3,0,2.0,2,21077.0
2954,202954,55.0,1,2,26.0,3,2,3,4.0,3,4.0,0,4.0,0,3,1,1.0,3,29403.0
2930,202930,38.0,1,3,9.0,3,2,4,4.0,1,3.0,0,6.0,1,3,0,2.0,2,28280.0
1803,201803,43.0,1,1,13.0,2,1,2,3.0,3,5.0,1,1.0,0,5,1,0.0,3,24985.0
954,200954,42.0,0,1,8.0,2,2,2,3.0,4,3.0,0,1.0,1,4,0,1.0,0,32861.0
1541,201541,29.0,1,1,8.0,2,2,3,3.0,0,4.0,1,1.0,0,4,1,0.0,1,17703.0
2865,202865,30.0,1,1,32.0,1,1,4,5.0,0,4.0,0,7.0,0,3,0,3.0,1,21224.0
3047,203047,46.0,1,1,9.0,2,1,4,5.0,0,3.0,2,3.0,0,3,1,2.0,1,20952.0
1125,201125,29.0,0,1,8.0,2,2,2,3.0,1,3.0,1,2.0,0,3,0,0.0,2,23853.0
643,200643,42.0,1,1,9.0,2,1,3,1.0,1,3.0,0,3.0,1,5,0,0.0,2,20231.0
3231,203231,56.0,0,1,9.0,2,2,4,4.0,3,4.0,0,5.0,0,2,1,2.0,3,29654.0
2898,202898,30.0,1,1,26.0,1,2,3,4.0,1,3.0,1,6.0,0,5,0,1.0,2,22940.0
4799,204799,26.0,1,3,17.0,2,2,3,4.0,1,3.0,3,2.0,0,1,1,1.0,2,23628.0
2711,202711,26.0,0,1,12.0,2,2,3,3.0,1,5.0,1,3.0,0,5,1,2.0,2,22678.0
